"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"name";"message"
"0";"1";"None";"1046292252561203";"seed";"";"";"None";"None";"";""
"1";"2";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.489226";"Facebook:/<post-id>/comments";"";"Que dios te guarde! Y ojalá se le olvide donde ... "
"1";"3";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.489226";"Facebook:/<post-id>/comments";"";"Los Cabezasos son lo mejor"
"1";"4";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.489226";"Facebook:/<post-id>/comments";"";"Tb podria ser con marlon pero sin su enamoradaaa xfavarrr....!"
"1";"5";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.489226";"Facebook:/<post-id>/comments";"";"Va ser l primera vez que estarás blanco 🤭"
"1";"6";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.489226";"Facebook:/<post-id>/comments";"";"Ignorando la ultima parte, todo lo demas debemos hacerlo hermanito Danny Diaz 😅"
"1";"7";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.489226";"Facebook:/<post-id>/comments";"";"Pobre cabeza cundo se chocaron 🤣🤣🤣"
"1";"8";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.489226";"Facebook:/<post-id>/comments";"";"Richard Berru-Guerrero te espero jajjaaj , por el momento empezare con Javier Sosa Alfaro"
"1";"9";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.489226";"Facebook:/<post-id>/comments";"";"Bryan Good ❤te quiero💕eres muy divertido.."
"1";"10";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.489226";"Facebook:/<post-id>/comments";"";"Harold HM tenemos que hacer esto "
"1";"11";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.489226";"Facebook:/<post-id>/comments";"";"Cuando hacemos el vídeo? Ademir Torres  JAJAJAJAJAJAJA xd"
"1";"12";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.489226";"Facebook:/<post-id>/comments";"";"Elizabeth Márquez sale post pandemia?"
"1";"13";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.489226";"Facebook:/<post-id>/comments";"";"Leidy Osco Paz  Doris Choque Mamani  Leidy Leidy  Gianella Colque  ; jugamos este juego. que dicen ??"
"1";"14";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.489226";"Facebook:/<post-id>/comments";"";"Ricardo Dávila. Pa cuando v"": Vicuña?"
"1";"15";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.489226";"Facebook:/<post-id>/comments";"";"Kiara Macharé La Rosa ya mana este tik tok XD "
"1";"16";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.489226";"Facebook:/<post-id>/comments";"";"Parecen enamorados , pero ella le trata como su amigo v:"
"1";"17";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.489226";"Facebook:/<post-id>/comments";"";"Jajjaja me hicieron la noche"
"1";"18";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.489226";"Facebook:/<post-id>/comments";"";"Royer S. Cueva Bernal mejor amigo ya sabes 😁"
"1";"19";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.489226";"Facebook:/<post-id>/comments";"";"Giuliana Luna  tú dirás, pero contigo será con betún porque la harina no se verá jajajjajaja "
"1";"20";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.489226";"Facebook:/<post-id>/comments";"";"Ângêl Âlgûêdâs Tenemos que hacerlo JAJAJSJSJSJSJSJAJSJSJAJSJAJAJA"
"1";"21";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.489226";"Facebook:/<post-id>/comments";"";"Jorge Vidal Rodríguez 😏😏😏que dices!!!"
"1";"22";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.489226";"Facebook:/<post-id>/comments";"";"Ya se les extrañaba  Que graben juntos 💗"
"1";"23";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.489226";"Facebook:/<post-id>/comments";"";"Jajajjaa bien cobos de aca le haras pero sin la almohada..jajjaa"
"1";"24";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.489226";"Facebook:/<post-id>/comments";"";"Fabiola Leo hay q hacerlo🤣"
"1";"25";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.489226";"Facebook:/<post-id>/comments";"";"Enrike Salva  cuando vengas d la españas lo asemos jajjajajaja"
"1";"26";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.489226";"Facebook:/<post-id>/comments";"";"Adele tenemos hacer un video así ya tenemos gran amistad de años 🙂"
"1";"27";"1";"1046292252561203";"offcut";"";"fetched (200)";"2023-09-29 17:12:12.489226";"Facebook:/<post-id>/comments";"";""
"1";"28";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.800340";"Facebook:/<post-id>/comments";"";"Aaron Valle jajaja ideas pa tu tik tok xdd"
"1";"29";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.800340";"Facebook:/<post-id>/comments";"";"Kevin hay que hacerlo 🤣 sin miedo al éxito "
"1";"30";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.800340";"Facebook:/<post-id>/comments";"";"Guillermo Vela ya en una.. Hay que hacer este video😂🤭"
"1";"31";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.800340";"Facebook:/<post-id>/comments";"";"Jesús Aldair JAJAJAJAJAJAJAJAA tenemos que hacer este video "
"1";"32";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.800340";"Facebook:/<post-id>/comments";"";"Cuando hacemos este video mi amor!! Gaby Licet Arteaga Vallejos  🤪💜😁💯"
"1";"33";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.800340";"Facebook:/<post-id>/comments";"";"Cobos pareses una tiaaaa"
"1";"34";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.800340";"Facebook:/<post-id>/comments";"";"Jhoan Soto  quiero que nuestra amistad sea así o mejor maldito Foxxxx💕, así que ni se te ocurra cambiarme🥺"
"1";"35";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.800340";"Facebook:/<post-id>/comments";"";"Jhon Alex Choque  hablaaa o le tiened miedo al exito papi"
"1";"36";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.800340";"Facebook:/<post-id>/comments";"";"Jhon Alex Sp  no se diga más cuando hacemos esooooo"
"1";"37";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.800340";"Facebook:/<post-id>/comments";"";"Auch debió doler ese cabezaso 😂"
"1";"38";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.800340";"Facebook:/<post-id>/comments";"";"Thalia Joaquin Pasache  mira 🤣🤣🤣🤣 te voy a talquear la cara 🤣 jajaja nada más que ese final no va con nosotras ❤️"
"1";"39";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.800340";"Facebook:/<post-id>/comments";"";"Karla Leon Medina. :'v "
"1";"40";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.800340";"Facebook:/<post-id>/comments";"";"Jhony, en todas me ganas tú 🤣🤣🤣"
"1";"41";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.800340";"Facebook:/<post-id>/comments";"";"Carlos Andy Escobar hermano cuando hacemos ese video JAJAJAJAJJAJAJA"
"1";"42";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.800340";"Facebook:/<post-id>/comments";"";"Jajajaja Brissette, nosotras con nuestra delicadeza 😂🙈"
"1";"43";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.800340";"Facebook:/<post-id>/comments";"";"Faltó confirmar lo último PS no dejes con la intriga 😁😁"
"1";"44";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.800340";"Facebook:/<post-id>/comments";"";"Sarah TQ cuando go XD jajajaja"
"1";"45";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.800340";"Facebook:/<post-id>/comments";"";"Leidi Ortiz manis lo hacemos? 😅😎"
"1";"46";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.800340";"Facebook:/<post-id>/comments";"";"Aldair David HA  deberíamos intentarlo jsjsjsjs"
"1";"47";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.800340";"Facebook:/<post-id>/comments";"";"Janet Diaz Silvia Diaz Jimenez no sé qué esperamos pa hacer eso :V"
"1";"48";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.800340";"Facebook:/<post-id>/comments";"";"Susan Agurto Cuando reina 🥰"
"1";"49";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.800340";"Facebook:/<post-id>/comments";"";"David Siguenza cuándo un video así ? Jajajajajajaja"
"1";"50";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.800340";"Facebook:/<post-id>/comments";"";"Prince Tanchiva cuando? "
"1";"51";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.800340";"Facebook:/<post-id>/comments";"";"Josue Alonso ft. Yessenia Aguirre Palomino amigos del alma, y Ritual Blood lo sabeee 😏"
"1";"52";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:12.800340";"Facebook:/<post-id>/comments";"";"Marquin Diaz Benavides primo eres tú o cobos? Tu alma gemela🤣"
"1";"53";"1";"1046292252561203";"offcut";"";"fetched (200)";"2023-09-29 17:12:12.800340";"Facebook:/<post-id>/comments";"";""
"1";"54";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:13.120302";"Facebook:/<post-id>/comments";"";"Yaneyra Emelyn me mate de la risa cariño ❤️🤣"
"1";"55";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:13.120302";"Facebook:/<post-id>/comments";"";"BD Ale  🤗 podemos hace un tik de eso amorcito 😏🌹"
"1";"56";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:13.120302";"Facebook:/<post-id>/comments";"";"Erickson Gómez cuando te vea xd "
"1";"57";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:13.120302";"Facebook:/<post-id>/comments";"";"Bryan Cosme jajskskd hay que hacerlo p ):"
"1";"58";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:13.120302";"Facebook:/<post-id>/comments";"";"Milagros Quispe tu diras jajaja sin miedo al exito jajaja "
"1";"59";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:13.120302";"Facebook:/<post-id>/comments";"";"Angelly Guillermo Barrueta  lo hacemos o qué?"
"1";"60";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:13.120302";"Facebook:/<post-id>/comments";"";"Jajajajajajaja amor te acuerdas nuestro tik tok Luis Torres "
"1";"61";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:13.120302";"Facebook:/<post-id>/comments";"";"Ustedes se van a casar 🤣🤣🤣🤣🤣🤣🤣"
"1";"62";"1";"1046292252561203";"data";"data.*";"fetched (200)";"2023-09-29 17:12:13.120302";"Facebook:/<post-id>/comments";"";"Brayan Tejeda Bte  asi ? O con mas amor ?"
